datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-07-16 15:00:00,2022-07-16 15:00:00,0.13034012460598154,2022,7,16,-0.9908351711799348,-9.778011587193367
2022-07-16 16:00:00,2022-07-16 16:00:00,0.9986634484775173,2022,7,16,-0.9907411291388822,-8.908747842911305
2022-07-16 17:00:00,2022-07-16 17:00:00,0.511804590025784,2022,7,16,-0.9906466093098814,-9.39466150307303
2022-07-16 18:00:00,2022-07-16 18:00:00,0.30494109241772605,2022,7,16,-0.9905516117385148,-9.600575024967421
2022-07-16 19:00:00,2022-07-16 19:00:00,0.9484417749162178,2022,7,16,-0.9904561364705956,-8.956119589789738
2022-07-16 20:00:00,2022-07-16 20:00:00,0.6327379674874478,2022,7,16,-0.9903601835521667,-9.270863868034219
2022-07-16 21:00:00,2022-07-16 21:00:00,0.007967148632583299,2022,7,16,-0.9902637530295018,-9.894670381662435
2022-07-16 22:00:00,2022-07-16 22:00:00,0.6173905648674712,2022,7,16,-0.9901668449491048,-9.284277884623577
2022-07-16 23:00:00,2022-07-16 23:00:00,0.2417813211555877,2022,7,16,-0.99006945935771,-9.658913272421513
2022-07-17 00:00:00,2022-07-17 00:00:00,0.7159617370816438,2022,7,17,-0.9899715963022818,-9.183754225941174
2022-07-17 01:00:00,2022-07-17 01:00:00,0.3116641488772497,2022,7,17,-0.989873255830015,-9.5870684094229
2022-07-17 02:00:00,2022-07-17 02:00:00,0.9926343426438939,2022,7,17,-0.9897744379883345,-8.905110037239451
2022-07-17 03:00:00,2022-07-17 03:00:00,0.9291812451913369,2022,7,17,-0.9896751428248958,-8.96757018305762
2022-07-17 04:00:00,2022-07-17 04:00:00,0.6084941036231221,2022,7,17,-0.989575370387584,-9.287259600252717
2022-07-17 05:00:00,2022-07-17 05:00:00,0.5960804457976626,2022,7,17,-0.9894751207245148,-9.298670761447486
2022-07-17 06:00:00,2022-07-17 06:00:00,0.8057844320141111,2022,7,17,-0.9893743938840338,-9.087959506826227
2022-07-17 07:00:00,2022-07-17 07:00:00,0.2244343702382774,2022,7,17,-0.989273189914717,-9.668297528908893
2022-07-17 08:00:00,2022-07-17 08:00:00,0.09747381038588998,2022,7,17,-0.9891715088653702,-9.794241278267812
2022-07-17 09:00:00,2022-07-17 09:00:00,0.38535950911451333,2022,7,17,-0.9890693507850293,-9.50533399873578
2022-07-17 10:00:00,2022-07-17 10:00:00,0.2082292457300461,2022,7,17,-0.9889667157229606,-9.681437911499561
2022-07-17 11:00:00,2022-07-17 11:00:00,0.060064736212317005,2022,7,17,-0.98886360372866,-9.828571301074284
2022-07-17 12:00:00,2022-07-17 12:00:00,0.6781194281655645,2022,7,17,-0.9887600148518537,-9.209480720352973
2022-07-17 13:00:00,2022-07-17 13:00:00,0.12333491215811976,2022,7,17,-0.9886559491424975,-9.763224579266856
2022-07-17 14:00:00,2022-07-17 14:00:00,0.43998986683438923,2022,7,17,-0.9885514066507778,-9.445524199673388
2022-07-17 15:00:00,2022-07-17 15:00:00,0.8992022079844451,2022,7,17,-0.9884463874271101,-8.985261666286657
2022-07-17 16:00:00,2022-07-17 16:00:00,0.6000090337228041,2022,7,17,-0.9883408915221407,-9.283399881498603
2022-07-17 17:00:00,2022-07-17 17:00:00,0.12488762717638335,2022,7,17,-0.9882349189867449,-9.757461562691066
2022-07-17 18:00:00,2022-07-17 18:00:00,0.4922492136328884,2022,7,17,-0.9881284698720284,-9.389035485087396
2022-07-17 19:00:00,2022-07-17 19:00:00,0.5928236400443941,2022,7,17,-0.9880215442293268,-9.287391802248873
2022-07-17 20:00:00,2022-07-17 20:00:00,0.8876484395081141,2022,7,17,-0.9879141421102052,-8.991492981593938
2022-07-17 21:00:00,2022-07-17 21:00:00,0.5666345952040543,2022,7,17,-0.9878062635664586,-9.311428040460532
2022-07-17 22:00:00,2022-07-17 22:00:00,0.1861768765454348,2022,7,17,-0.9876979086501116,-9.690802209955681
2022-07-17 23:00:00,2022-07-17 23:00:00,0.3460657862936436,2022,7,17,-0.9875890774134191,-9.529824987840549
2022-07-18 00:00:00,2022-07-18 00:00:00,0.79964355362973,2022,7,18,-0.9874797699088649,-9.075154145458919
2022-07-18 01:00:00,2022-07-18 01:00:00,0.14364127391723336,2022,7,18,-0.987369986189163,-9.730058587974398
2022-07-18 02:00:00,2022-07-18 02:00:00,0.3392728765046866,2022,7,18,-0.987259726307257,-9.533324386567884
2022-07-18 03:00:00,2022-07-18 03:00:00,0.2715707115189111,2022,7,18,-0.98714899031632,-9.599919191644288
2022-07-18 04:00:00,2022-07-18 04:00:00,0.7838213520024265,2022,7,18,-0.9870377782697549,-9.086556430695122
2022-07-18 05:00:00,2022-07-18 05:00:00,0.8115269025322221,2022,7,18,-0.9869260902211938,-9.057733999679716
2022-07-18 06:00:00,2022-07-18 06:00:00,0.4709656888177727,2022,7,18,-0.9868139262244988,-9.397173573427215
2022-07-18 07:00:00,2022-07-18 07:00:00,0.38474583202220225,2022,7,18,-0.9867012863337613,-9.482267031315411
2022-07-18 08:00:00,2022-07-18 08:00:00,0.7258669861115677,2022,7,18,-0.9865881706033023,-9.140014719921455
2022-07-18 09:00:00,2022-07-18 09:00:00,0.32881397623945663,2022,7,18,-0.986474579087672,-9.535931814637262
2022-07-18 10:00:00,2022-07-18 10:00:00,0.1569742377639033,2022,7,18,-0.9863605118416503,-9.7066308806526
2022-07-18 11:00:00,2022-07-18 11:00:00,0.39054019079205526,2022,7,18,-0.9862459689202466,-9.471919498410411
2022-07-18 12:00:00,2022-07-18 12:00:00,0.1822716395784777,2022,7,18,-0.9861309503786997,-9.679037864208519
2022-07-18 13:00:00,2022-07-18 13:00:00,0.6777180705478307,2022,7,18,-0.9860154562724774,-9.182436492176944
2022-07-18 14:00:00,2022-07-18 14:00:00,0.45588441389689693,2022,7,18,-0.9858994866572771,-9.403110452675875
2022-07-18 15:00:00,2022-07-18 15:00:00,0.3907908795536288,2022,7,18,-0.9857830415890256,-9.467039536336626
2022-07-18 16:00:00,2022-07-18 16:00:00,0.9352801982047974,2022,7,18,-0.985666121123879,-8.921381013033992
2022-07-18 17:00:00,2022-07-18 17:00:00,0.24161940247059732,2022,7,18,-0.9855487253182221,-9.613867850711625
2022-07-18 18:00:00,2022-07-18 18:00:00,0.42870684000395287,2022,7,18,-0.9854308542286699,-9.425601702282746
2022-07-18 19:00:00,2022-07-18 19:00:00,0.7042594307910567,2022,7,18,-0.9853125079120659,-9.148865648329602
2022-07-18 20:00:00,2022-07-18 20:00:00,0.640079954991851,2022,7,18,-0.9851936864254829,-9.211856909262977
2022-07-18 21:00:00,2022-07-18 21:00:00,0.42800064950181793,2022,7,18,-0.9850743898262231,-9.422743248760412
2022-07-18 22:00:00,2022-07-18 22:00:00,0.3336905091053092,2022,7,18,-0.9849546181718174,-9.515855672612865
2022-07-18 23:00:00,2022-07-18 23:00:00,0.12050663629329184,2022,7,18,-0.9848343715200263,-9.72783707890697
2022-07-19 00:00:00,2022-07-19 00:00:00,0.4649125487043939,2022,7,19,-0.9847136499288389,-9.382223950583995
2022-07-19 01:00:00,2022-07-19 01:00:00,0.5968367240616806,2022,7,19,-0.9845924534564738,-9.249087810503056
2022-07-19 02:00:00,2022-07-19 02:00:00,0.9327907350064989,2022,7,19,-0.9844707821613782,-8.911917086607282
2022-07-19 03:00:00,2022-07-19 03:00:00,0.43717333485146814,2022,7,19,-0.9843486361022284,-9.406313026170816
2022-07-19 04:00:00,2022-07-19 04:00:00,0.4270196922143473,2022,7,19,-0.9842260153379299,-9.41524046116495
2022-07-19 05:00:00,2022-07-19 05:00:00,0.5855504353431851,2022,7,19,-0.9841029199276169,-9.255478763932985
2022-07-19 06:00:00,2022-07-19 06:00:00,0.8446607216530015,2022,7,19,-0.9839793499306524,-8.995132777653522
2022-07-19 07:00:00,2022-07-19 07:00:00,0.01493981360475738,2022,7,19,-0.9838553054066285,-9.823613240461528
2022-07-19 08:00:00,2022-07-19 08:00:00,0.8152878446043992,2022,7,19,-0.9837307864153659,-9.022020019549261
2022-07-19 09:00:00,2022-07-19 09:00:00,0.3062211913528122,2022,7,19,-0.9836057930169146,-9.529836738816336
2022-07-19 10:00:00,2022-07-19 10:00:00,0.7712215019279777,2022,7,19,-0.9834803252715528,-9.06358175078755
2022-07-19 11:00:00,2022-07-19 11:00:00,0.4001519460295201,2022,7,19,-0.9833543832397879,-9.433391886368359
2022-07-19 12:00:00,2022-07-19 12:00:00,0.9320484009771491,2022,7,19,-0.9832279669823555,-8.900231268846406
2022-07-19 13:00:00,2022-07-19 13:00:00,0.2847847316448652,2022,7,19,-0.9831010765602205,-9.546226033957339
2022-07-19 14:00:00,2022-07-19 14:00:00,0.6645038397101817,2022,7,19,-0.9829737120345762,-9.16523328063558
2022-07-19 15:00:00,2022-07-19 15:00:00,0.8739218014282969,2022,7,19,-0.9828458734668443,-8.954536933240146
2022-07-19 16:00:00,2022-07-19 16:00:00,0.48298341336085016,2022,7,19,-0.9827175609186756,-9.344192195825906
2022-07-19 17:00:00,2022-07-19 17:00:00,0.3651027564990549,2022,7,19,-0.982588774451949,-9.460784988020436
2022-07-19 18:00:00,2022-07-19 18:00:00,0.051222968458487395,2022,7,19,-0.9824595141287724,-9.773372172829236
2022-07-19 19:00:00,2022-07-19 19:00:00,0.9896960652743652,2022,7,19,-0.9823297800114819,-8.833601734840453
2022-07-19 20:00:00,2022-07-19 20:00:00,0.6408677701712064,2022,7,19,-0.982199572162642,-9.181127951455213
2022-07-19 21:00:00,2022-07-19 21:00:00,0.021140242937440545,2022,7,19,-0.9820688906450461,-9.79954866351302
2022-07-19 22:00:00,2022-07-19 22:00:00,0.07694307952932988,2022,7,19,-0.9819377355217156,-9.742434275687826
2022-07-19 23:00:00,2022-07-19 23:00:00,0.3327694574806209,2022,7,19,-0.9818061068559004,-9.485291611078383
2022-07-20 00:00:00,2022-07-20 00:00:00,0.41462787886419594,2022,7,20,-0.981674004711079,-9.402112168246596
2022-07-20 01:00:00,2022-07-20 01:00:00,0.7311606120663929,2022,7,20,-0.9815414291509581,-9.084253679443188
2022-07-20 02:00:00,2022-07-20 02:00:00,0.9495597231520899,2022,7,20,-0.9814083802394725,-8.864524079242635
2022-07-20 03:00:00,2022-07-20 03:00:00,0.25433047568901057,2022,7,20,-0.9812748580407855,-9.558418104718845
2022-07-20 04:00:00,2022-07-20 04:00:00,0.8703527514984509,2022,7,20,-0.9811408626192886,-8.941055874694435
2022-07-20 05:00:00,2022-07-20 05:00:00,0.34462670998839207,2022,7,20,-0.9810063940396015,-9.465437230407623
2022-07-20 06:00:00,2022-07-20 06:00:00,0.013908364077560686,2022,7,20,-0.9808714523665721,-9.79480615958816
2022-07-20 07:00:00,2022-07-20 07:00:00,0.841326220587751,2022,7,20,-0.9807360376652764,-8.966034156065012
2022-07-20 08:00:00,2022-07-20 08:00:00,0.4002286428605172,2022,7,20,-0.9806001500010186,-9.40577285714967
2022-07-20 09:00:00,2022-07-20 09:00:00,0.8944210249787645,2022,7,20,-0.980463789439331,-8.910216869414544
2022-07-20 10:00:00,2022-07-20 10:00:00,0.899191889026873,2022,7,20,-0.9803269560459738,-8.904077671432864
2022-07-20 11:00:00,2022-07-20 11:00:00,0.7669098858089015,2022,7,20,-0.9801896498869352,-9.03498661306045
2022-07-20 12:00:00,2022-07-20 12:00:00,0.5423163077648067,2022,7,20,-0.9800518710284317,-9.25820240251951
2022-07-20 13:00:00,2022-07-20 13:00:00,0.9810057444814174,2022,7,20,-0.9799136195369077,-8.81813045088766
2022-07-20 14:00:00,2022-07-20 14:00:00,0.8613931006725056,2022,7,20,-0.9797748954790351,-8.936355854117844
2022-07-20 15:00:00,2022-07-20 15:00:00,0.1687930308321427,2022,7,20,-0.9796356989217142,-9.627563958384998
2022-07-20 16:00:00,2022-07-20 16:00:00,0.3710254743366129,2022,7,20,-0.9794960299320729,-9.423934824984116
2022-07-20 17:00:00,2022-07-20 17:00:00,0.8028282323610756,2022,7,20,-0.9793558885774669,-8.990730653413593
2022-07-20 18:00:00,2022-07-20 18:00:00,0.41855087021831106,2022,7,20,-0.9792152749254801,-9.373601879036489
2022-07-20 19:00:00,2022-07-20 19:00:00,0.25125212646536643,2022,7,20,-0.9790741890439236,-9.539489763973869
2022-07-20 20:00:00,2022-07-20 20:00:00,0.3407377315491541,2022,7,20,-0.9789326310008366,-9.448588578459212
2022-07-20 21:00:00,2022-07-20 21:00:00,0.4852653762678253,2022,7,20,-0.9787906008644858,-9.302640632377031
2022-07-20 22:00:00,2022-07-20 22:00:00,0.7648109525725585,2022,7,20,-0.9786480987033659,-9.021670034461101
2022-07-20 23:00:00,2022-07-20 23:00:00,0.8984282409977591,2022,7,20,-0.9785051245861986,-8.886623004864227
2022-07-21 00:00:00,2022-07-21 00:00:00,0.6846038335708062,2022,7,21,-0.9783616785819341,-9.099012952248534
2022-07-21 01:00:00,2022-07-21 01:00:00,0.5274163924044047,2022,7,21,-0.9782177607597493,-9.254761215193088
2022-07-21 02:00:00,2022-07-21 02:00:00,0.7228229795894159,2022,7,21,-0.9780733711890492,-9.057910732301076
2022-07-21 03:00:00,2022-07-21 03:00:00,0.2741328020719871,2022,7,21,-0.977928509939466,-9.505152297322672
2022-07-21 04:00:00,2022-07-21 04:00:00,0.19378677152074242,2022,7,21,-0.9777831770808596,-9.584044999287855
2022-07-21 05:00:00,2022-07-21 05:00:00,0.38503811135669197,2022,7,21,-0.9776373726833171,-9.391335615476478
2022-07-21 06:00:00,2022-07-21 06:00:00,0.6030849184548095,2022,7,21,-0.9774910968171532,-9.171826049716723
2022-07-21 07:00:00,2022-07-21 07:00:00,0.8162381042293048,2022,7,21,-0.9773443495529098,-8.957205391299794
2022-07-21 08:00:00,2022-07-21 08:00:00,0.6834251092730883,2022,7,21,-0.9771971309613563,-9.088546200340474
2022-07-21 09:00:00,2022-07-21 09:00:00,0.07719121616531033,2022,7,21,-0.9770494411134893,-9.693303194969584
2022-07-21 10:00:00,2022-07-21 10:00:00,0.2263239382558513,2022,7,21,-0.9769012800805328,-9.542688862549477
2022-07-21 11:00:00,2022-07-21 11:00:00,0.7909153157385752,2022,7,21,-0.9767526479339377,-8.976611163600802
2022-07-21 12:00:00,2022-07-21 12:00:00,0.6254708724561665,2022,7,21,-0.9766035447453822,-9.140564574997656
2022-07-21 13:00:00,2022-07-21 13:00:00,0.9194644887920049,2022,7,21,-0.9764539705867722,-8.845075217075717
2022-07-21 14:00:00,2022-07-21 14:00:00,0.7541173444665188,2022,7,21,-0.97630392553024,-9.008921910835882
2022-07-21 15:00:00,2022-07-21 15:00:00,0.15963285093107926,2022,7,21,-0.9761534096481453,-9.601901245550374
2022-07-21 16:00:00,2022-07-21 16:00:00,0.5894944272124437,2022,7,21,-0.9760024230130749,-9.170529802918306
2022-07-21 17:00:00,2022-07-21 17:00:00,0.40061802988819484,2022,7,21,-0.9758509656978427,-9.357891627090233
2022-07-21 18:00:00,2022-07-21 18:00:00,0.25505466165932,2022,7,21,-0.9756990377754893,-9.501935716095572
2022-07-21 19:00:00,2022-07-21 19:00:00,0.9565317224127695,2022,7,21,-0.9755466393192823,-8.798934670780053
2022-07-21 20:00:00,2022-07-21 20:00:00,0.27840491545404766,2022,7,21,-0.9753937704027165,-9.475532788573117
2022-07-21 21:00:00,2022-07-21 21:00:00,0.5926632095179845,2022,7,21,-0.9752404310995133,-9.159741101477147
2022-07-21 22:00:00,2022-07-21 22:00:00,0.5741795176771638,2022,7,21,-0.9750866214836212,-9.176686697159049
2022-07-21 23:00:00,2022-07-21 23:00:00,0.6799787997714173,2022,7,21,-0.9749323416292153,-9.069344616520736
2022-07-22 00:00:00,2022-07-22 00:00:00,0.7785123919976027,2022,7,22,-0.9747775916106973,-8.96926352410937
2022-07-22 01:00:00,2022-07-22 01:00:00,0.49477621803037375,2022,7,22,-0.9746223715026961,-9.251447496996587
2022-07-22 02:00:00,2022-07-22 02:00:00,0.35495784789657747,2022,7,22,-0.9744666813800672,-9.389708965904095
2022-07-22 03:00:00,2022-07-22 03:00:00,0.9891255223952863,2022,7,22,-0.9743105213178924,-8.75397969078364
2022-07-22 04:00:00,2022-07-22 04:00:00,0.03882692274792077,2022,7,22,-0.9741538913914805,-9.702711991166884
2022-07-22 05:00:00,2022-07-22 05:00:00,0.9909014110916383,2022,7,22,-0.9739967916763665,-8.749066505672028
2022-07-22 06:00:00,2022-07-22 06:00:00,0.13901699507442566,2022,7,22,-0.9738392222483127,-9.5993752274087
2022-07-22 07:00:00,2022-07-22 07:00:00,0.7738286174852079,2022,7,22,-0.973681183183307,-8.962983214347862
2022-07-22 08:00:00,2022-07-22 08:00:00,0.8338989907622215,2022,7,22,-0.9735226745575644,-8.90132775481342
2022-07-22 09:00:00,2022-07-22 09:00:00,0.4702715671971671,2022,7,22,-0.9733636964475262,-9.263365397278093
2022-07-22 10:00:00,2022-07-22 10:00:00,0.6733775419018421,2022,7,22,-0.97320424892986,-9.058664947396757
2022-07-22 11:00:00,2022-07-22 11:00:00,0.5986221769178703,2022,7,22,-0.97304433208146,-9.13182114389673
2022-07-22 12:00:00,2022-07-22 12:00:00,0.9605086132524764,2022,7,22,-0.9728839459794464,-8.768330846541987
2022-07-22 13:00:00,2022-07-22 13:00:00,0.22583627592786748,2022,7,22,-0.9727230907011659,-9.501394631083791
2022-07-22 14:00:00,2022-07-22 14:00:00,0.7589928288249213,2022,7,22,-0.9725617663241917,-8.966624834416995
2022-07-22 15:00:00,2022-07-22 15:00:00,0.7120102466611956,2022,7,22,-0.9723999729263227,-9.011989482602031
2022-07-22 16:00:00,2022-07-22 16:00:00,0.07757886134949576,2022,7,22,-0.9722377105855845,-9.64479824450635
2022-07-22 17:00:00,2022-07-22 17:00:00,0.7370889118383385,2022,7,22,-0.9720749793802284,-8.983660881963946
2022-07-22 18:00:00,2022-07-22 18:00:00,0.13003538526409864,2022,7,22,-0.971911779388732,-9.58908240862322
2022-07-22 19:00:00,2022-07-22 19:00:00,0.4338587093076892,2022,7,22,-0.9717481106897993,-9.283622397590303
2022-07-22 20:00:00,2022-07-22 20:00:00,0.20032024473096388,2022,7,22,-0.9715839733623596,-9.515519488892632
2022-07-22 21:00:00,2022-07-22 21:00:00,0.8831326013205328,2022,7,22,-0.971419367485569,-8.831061073535157
2022-07-22 22:00:00,2022-07-22 22:00:00,0.872266053012025,2022,7,22,-0.971254293138809,-8.840276878376065
2022-07-22 23:00:00,2022-07-22 23:00:00,0.9943900189807945,2022,7,22,-0.9710887504016873,-8.716497485036077
2022-07-23 00:00:00,2022-07-23 00:00:00,0.21630778305080545,2022,7,23,-0.9709227393540373,-9.492919610489567
2022-07-23 01:00:00,2022-07-23 01:00:00,0.7953629279084525,2022,7,23,-0.9707562600759184,-8.912199672850731
2022-07-23 02:00:00,2022-07-23 02:00:00,0.47547587004723313,2022,7,23,-0.9705893126476157,-9.230417256428924
2022-07-23 03:00:00,2022-07-23 03:00:00,0.11437700577743015,2022,7,23,-0.9704218971496403,-9.589841965718973
2022-07-23 04:00:00,2022-07-23 04:00:00,0.9139626008916513,2022,7,23,-0.9702540136627286,-8.788577535735635
2022-07-23 05:00:00,2022-07-23 05:00:00,0.09474726679561052,2022,7,23,-0.9700856622678429,-9.606109355882818
2022-07-23 06:00:00,2022-07-23 06:00:00,0.23424605029074408,2022,7,23,-0.9699168430461713,-9.464922380170968
2022-07-23 07:00:00,2022-07-23 07:00:00,0.8070129370857022,2022,7,23,-0.9697475560791275,-8.890462623705574
2022-07-23 08:00:00,2022-07-23 08:00:00,0.5763670141255084,2022,7,23,-0.9695778014483505,-9.119411000357996
2022-07-23 09:00:00,2022-07-23 09:00:00,0.48166875053205715,2022,7,23,-0.9694075792357049,-9.212407041824992
2022-07-23 10:00:00,2022-07-23 10:00:00,0.4420888244947613,2022,7,23,-0.969236889523281,-9.25028007073805
2022-07-23 11:00:00,2022-07-23 11:00:00,0.2510207988490136,2022,7,23,-0.9690657323933947,-9.439636525084932
2022-07-23 12:00:00,2022-07-23 12:00:00,0.793563842651937,2022,7,23,-0.9688941079285865,-8.895377236633928
2022-07-23 13:00:00,2022-07-23 13:00:00,0.32310623777782044,2022,7,23,-0.9687220162116232,-9.364113924338413
2022-07-23 14:00:00,2022-07-23 14:00:00,0.7804762722262987,2022,7,23,-0.9685494573254965,-8.905018301028665
2022-07-23 15:00:00,2022-07-23 15:00:00,0.4125954412517958,2022,7,23,-0.9683764313534234,-9.27116887228244
2022-07-23 16:00:00,2022-07-23 16:00:00,0.21182411661333167,2022,7,23,-0.9682029383788463,-9.47020526717513
2022-07-23 17:00:00,2022-07-23 17:00:00,0.7710629744281358,2022,7,23,-0.9680289784854326,-8.90922681042619
2022-07-23 18:00:00,2022-07-23 18:00:00,0.8424794285803786,2022,7,23,-0.967854551757075,-8.836066088990371
2022-07-23 19:00:00,2022-07-23 19:00:00,0.5201881123515838,2022,7,23,-0.9676796582778915,-9.156608470427331
2022-07-23 20:00:00,2022-07-23 20:00:00,0.521917884570177,2022,7,23,-0.9675042981322247,-9.15312509675207
2022-07-23 21:00:00,2022-07-23 21:00:00,0.17940348740216372,2022,7,23,-0.9673284714046428,-9.493881226644264
2022-07-23 22:00:00,2022-07-23 22:00:00,0.32518968407767246,2022,7,23,-0.9671521781799388,-9.346332097721715
2022-07-23 23:00:00,2022-07-23 23:00:00,0.4263751588515048,2022,7,23,-0.9669754185431306,-9.243379026579802
2022-07-24 00:00:00,2022-07-24 00:00:00,0.16176342665994092,2022,7,24,-0.9667981925794611,-9.506218499134668
2022-07-24 01:00:00,2022-07-24 01:00:00,0.6580795859134503,2022,7,24,-0.9666205003743978,-9.008125417830529
2022-07-24 02:00:00,2022-07-24 02:00:00,0.8701073171173611,2022,7,24,-0.9664423420136337,-8.794316103018977
2022-07-24 03:00:00,2022-07-24 03:00:00,0.7489072102370143,2022,7,24,-0.966263717583086,-8.913729965593847
2022-07-24 04:00:00,2022-07-24 04:00:00,0.860488900226573,2022,7,24,-0.966084627168897,-8.800357371462397
2022-07-24 05:00:00,2022-07-24 05:00:00,0.5404330481444684,2022,7,24,-0.9659050708574334,-9.118617660429866
2022-07-24 06:00:00,2022-07-24 06:00:00,0.3013533823286696,2022,7,24,-0.965725048735287,-9.355897105024201
2022-07-24 07:00:00,2022-07-24 07:00:00,0.9135677933080885,2022,7,24,-0.965544560889274,-8.741877815584651
2022-07-24 08:00:00,2022-07-24 08:00:00,0.5684688906045092,2022,7,24,-0.965363607406435,-9.085167183459841
2022-07-24 09:00:00,2022-07-24 09:00:00,0.9449971842424738,2022,7,24,-0.9651821883740356,-8.706824699497881
2022-07-24 10:00:00,2022-07-24 10:00:00,0.694635829074742,2022,7,24,-0.9650003038795655,-8.955367209720913
2022-07-24 11:00:00,2022-07-24 11:00:00,0.9042261650117864,2022,7,24,-0.9648179540107392,-8.743953375095606
2022-07-24 12:00:00,2022-07-24 12:00:00,0.8574201722188011,2022,7,24,-0.9646351388554956,-8.788931216336156
2022-07-24 13:00:00,2022-07-24 13:00:00,0.16299357385465507,2022,7,24,-0.9644518585019975,-9.48152501116532
2022-07-24 14:00:00,2022-07-24 14:00:00,0.8342125959916801,2022,7,24,-0.9642681130386328,-8.808468534394649
2022-07-24 15:00:00,2022-07-24 15:00:00,0.15200384651999743,2022,7,24,-0.964083902554013,-9.488835179020132
2022-07-24 16:00:00,2022-07-24 16:00:00,0.5595972346705168,2022,7,24,-0.9638992271369745,-9.079395036699228
2022-07-24 17:00:00,2022-07-24 17:00:00,0.756887763352223,2022,7,24,-0.9637140868765772,-8.88025310541355
2022-07-24 18:00:00,2022-07-24 18:00:00,0.26631883487185537,2022,7,24,-0.9635284818621058,-9.368965983749202
2022-07-24 19:00:00,2022-07-24 19:00:00,0.27484187499055157,2022,7,24,-0.9633424121830688,-9.358582246840136
2022-07-24 20:00:00,2022-07-24 20:00:00,0.6998877979487684,2022,7,24,-0.9631558779291991,-8.931670981343222
2022-07-24 21:00:00,2022-07-24 21:00:00,0.9169037164372786,2022,7,24,-0.9629688791904532,-8.712785075467252
2022-07-24 22:00:00,2022-07-24 22:00:00,0.6888029085288262,2022,7,24,-0.9627814160570116,-8.93901125204129
2022-07-24 23:00:00,2022-07-24 23:00:00,0.40571185855121084,2022,7,24,-0.9625934886192794,-9.220223027641584
2022-07-25 00:00:00,2022-07-25 00:00:00,0.6958684297632939,2022,7,25,-0.962405096967885,-8.928182539915555
2022-07-25 01:00:00,2022-07-25 01:00:00,0.6377426579569965,2022,7,25,-0.9622162411936809,-8.984419753979813
2022-07-25 02:00:00,2022-07-25 02:00:00,0.7960206505314535,2022,7,25,-0.9620269213877432,-8.824248563345979
2022-07-25 03:00:00,2022-07-25 03:00:00,0.2897592583453067,2022,7,25,-0.9618371376413721,-9.328612118068415
2022-07-25 04:00:00,2022-07-25 04:00:00,0.0735396359785061,2022,7,25,-0.9616468900460916,-9.54292926448241
2022-07-25 05:00:00,2022-07-25 05:00:00,0.294221747656197,2022,7,25,-0.9614561786936487,-9.32034003928029
2022-07-25 06:00:00,2022-07-25 06:00:00,0.3611746660750651,2022,7,25,-0.9612650036760149,-9.251475370685084
2022-07-25 07:00:00,2022-07-25 07:00:00,0.19043949447319752,2022,7,25,-0.9610733650853848,-9.420294156380649
2022-07-25 08:00:00,2022-07-25 08:00:00,0.4875650849770624,2022,7,25,-0.9608812630141769,-9.121247545164707
2022-07-25 09:00:00,2022-07-25 09:00:00,0.33144602392237443,2022,7,25,-0.9606886975550327,-9.275440951627953
2022-07-25 10:00:00,2022-07-25 10:00:00,0.15628546850164504,2022,7,25,-0.9604956688008176,-9.448671219506531
2022-07-25 11:00:00,2022-07-25 11:00:00,0.328543289067577,2022,7,25,-0.9603021768446204,-9.274478479378628
2022-07-25 12:00:00,2022-07-25 12:00:00,0.39061314490576593,2022,7,25,-0.9601082217797532,-9.210469072891767
2022-07-25 13:00:00,2022-07-25 13:00:00,0.2380549449023689,2022,7,25,-0.9599138036997513,-9.361083092095143
2022-07-25 14:00:00,2022-07-25 14:00:00,0.48716444823694716,2022,7,25,-0.9597189226983734,-9.110024778746787
2022-07-25 15:00:00,2022-07-25 15:00:00,0.8957869473164071,2022,7,25,-0.9595235788696016,-8.699448841379608
2022-07-25 16:00:00,2022-07-25 16:00:00,0.2962518009609695,2022,7,25,-0.9593277723076411,-9.297025922115441
2022-07-25 17:00:00,2022-07-25 17:00:00,0.7227595227487998,2022,7,25,-0.95913150310692,-8.8685555083204
2022-07-25 18:00:00,2022-07-25 18:00:00,0.6374998337617617,2022,7,25,-0.9589347713620898,-8.951847879859136
2022-07-25 19:00:00,2022-07-25 19:00:00,0.5649139032794205,2022,7,25,-0.958737577168025,-9.02246186840083
2022-07-25 20:00:00,2022-07-25 20:00:00,0.2244204614745139,2022,7,25,-0.9585399206198233,-9.360978744723718
2022-07-25 21:00:00,2022-07-25 21:00:00,0.9093009432177674,2022,7,25,-0.9583418018128048,-8.674117074910281
2022-07-25 22:00:00,2022-07-25 22:00:00,0.13730745107223108,2022,7,25,-0.9581432208425132,-9.4441247573529
2022-07-25 23:00:00,2022-07-25 23:00:00,0.2224836651735853,2022,7,25,-0.9579441778047146,-9.35695811287356
2022-07-26 00:00:00,2022-07-26 00:00:00,0.21967522342726586,2022,7,26,-0.9577446727953984,-9.357771504526717
2022-07-26 01:00:00,2022-07-26 01:00:00,0.6484708249079175,2022,7,26,-0.9575447059107761,-8.926976234199843
2022-07-26 02:00:00,2022-07-26 02:00:00,0.6549154270864945,2022,7,26,-0.9573442772472827,-8.918527345386332
2022-07-26 03:00:00,2022-07-26 03:00:00,0.017192657682424728,2022,7,26,-0.9571433869015753,-9.554241211333327
